NonFruit_Odor Data,TGS2620,TGS2610,TGS2602,MQ4,MQ5,temp,humid
,272,22,234,243,27,24,41
,252,22,223,231,27,24,41
,264,23,240,230,26,24,41
,276,23,247,237,27,24,41
,303,23,264,258,27,24,41
,286,24,247,249,25,24,41
,267,23,234,237,27,24,41
,256,23,227,220,27,24,41
,273,23,236,237,27,24,41
,281,22,261,243,28,24,41
,285,23,254,260,27,24,41
,278,23,245,245,27,24,41
,264,23,234,237,25,24,41
,261,23,224,228,28,24,41
,273,23,243,240,26,24,41
,284,23,254,249,27,24,41
,294,23,253,262,29,24,41
,276,24,236,244,27,24,41
,268,23,217,233,27,24,41
,259,23,222,227,28,24,41
,278,22,244,241,26,24,41
,299,23,251,256,26,24,41
,286,23,258,249,27,24,41
,260,21,243,225,26,24,41
,262,22,233,229,29,24,41
,269,21,237,230,29,24,41
,288,23,255,256,27,24,41
,289,22,258,254,28,24,41
,279,24,247,248,25,24,41
,263,23,227,235,28,24,41
,254,22,221,230,27,24,41
,271,22,237,238,28,24,41
,303,22,254,267,27,24,41
,287,23,250,256,29,24,41
,273,22,246,247,27,24,41
,255,24,223,231,28,24,41
,271,22,223,242,25,24,41
,279,24,239,242,26,24,41
,298,22,254,256,27,24,41
,279,23,258,248,26,24,41
,269,23,244,237,27,24,41
,261,24,224,225,27,24,41
,271,22,238,234,27,24,41
,281,22,252,249,27,24,41
,293,23,246,254,28,24,41
,284,22,249,251,26,24,41
,264,21,237,233,28,24,41
,264,22,235,222,28,24,41
,268,21,236,238,27,24,41
,286,23,248,245,27,24,41
,297,23,267,260,27,24,41
,274,23,243,243,26,24,41
,259,22,225,224,27,24,41
,263,22,235,234,28,24,41
,279,21,239,235,26,24,41
,291,22,263,256,28,24,41
,296,22,251,264,27,24,41
,270,23,245,241,27,24,41
,254,22,224,220,25,24,41
,257,23,233,219,27,24,41
,289,22,249,249,26,24,41
,297,22,252,264,29,24,41
,286,23,244,249,27,24,41
,267,22,232,228,26,24,41
,259,22,232,229,27,24,41
,269,24,235,239,26,24,41
,293,22,246,253,25,24,41
,296,23,255,256,26,24,41
,279,23,246,247,27,24,41
,252,23,226,224,28,24,41
,264,23,238,231,27,24,41
,276,23,246,241,27,24,41
,289,22,256,254,27,24,41
,290,24,249,259,27,24,41
,270,22,237,242,28,24,41
,255,23,231,228,27,24,41
,265,22,226,234,26,24,41
,282,23,238,248,28,24,41
,297,21,259,263,28,24,41
,284,24,263,251,27,24,41
,269,23,232,238,26,24,41
,258,23,224,216,28,24,41
,273,23,242,241,27,24,41
,285,22,244,248,27,24,41
,288,23,260,258,27,24,41
,281,23,247,246,28,24,41
,254,23,225,230,28,24,41
,265,23,224,230,26,24,41
,286,22,240,241,26,24,41
,296,23,262,252,25,24,41
,282,22,261,248,27,24,41
,276,22,240,243,28,24,41
,256,25,224,229,27,24,41
,253,23,228,210,29,24,41
,276,24,242,241,28,24,41
,295,23,252,260,27,24,41
,284,24,250,255,27,24,41
,267,23,242,236,28,24,41
,265,23,222,236,28,24,41
,268,23,229,228,27,24,41
,290,24,245,248,27,24,41
,286,22,262,248,25,24,41
,281,22,249,248,27,24,41
,269,23,241,235,25,24,41
,263,23,235,228,30,24,41
,270,23,232,240,28,24,41
,297,22,261,257,25,24,41
,292,23,260,260,28,24,41
,274,23,241,246,28,24,41
,260,23,236,227,26,24,41
,266,22,234,232,26,24,41
,278,23,240,241,27,24,41
,296,23,258,260,30,24,41
,290,24,249,258,27,24,41
,273,23,237,245,25,24,41
,264,24,230,232,27,24,41
,264,22,239,230,28,24,41
,288,23,245,244,26,24,41
,293,23,254,261,28,24,41
,279,22,260,248,27,24,41
,268,24,232,240,28,24,41
,261,22,226,231,27,24,41
,268,23,227,239,27,24,41
,279,23,255,246,27,24,41
,299,22,254,256,28,24,41
,278,23,244,246,26,24,41
,271,22,220,231,29,24,41
,259,21,235,223,25,24,41
,273,23,239,240,28,24,41
,288,23,253,247,27,24,41
,296,23,255,256,30,24,41
,274,21,238,240,26,24,41
,252,23,226,217,28,24,41
,268,23,217,238,27,24,41
,282,24,246,248,27,24,41
,301,21,248,263,27,24,41
,285,23,254,253,27,24,41
,256,22,234,233,27,24,41
,265,25,226,232,27,24,41
,278,21,237,239,27,24,41
,283,22,244,246,28,24,41
,287,24,255,251,27,24,41
,283,22,242,249,27,24,41
,267,23,216,236,28,24,41
,263,23,210,227,27,24,41
,268,22,234,234,28,24,41
,294,25,248,253,27,24,41
,289,22,247,258,28,24,41
,278,22,243,244,25,24,41
,263,21,230,237,27,24,41
,266,23,223,234,27,24,41
,278,23,245,239,26,24,41
,287,23,245,252,27,24,41
,283,22,264,246,26,24,41
,275,23,244,246,28,24,41
,258,23,226,234,27,24,41
,265,23,232,242,25,24,41
,291,23,252,245,28,24,41
,295,22,250,254,25,24,41
,280,24,242,249,27,24,41
,269,23,229,241,28,24,41
,262,23,235,231,26,24,41
,272,22,230,233,28,24,41
,279,23,248,243,28,24,41
,298,24,250,260,26,24,41
,283,22,246,247,27,24,41
,269,23,232,237,28,24,41
,256,23,235,227,28,24,41
,275,23,236,233,27,24,41
,291,22,259,249,27,24,41
,282,23,243,248,28,24,41
,277,21,242,238,26,24,41
,264,22,220,233,26,24,41
,269,23,239,239,26,24,41
,275,23,245,244,25,24,41
,297,22,248,265,27,24,41
,287,23,248,252,27,24,41
,273,22,240,236,27,24,41
,253,22,229,224,25,24,41
,262,22,232,234,25,24,41
,282,22,256,255,27,24,41
,294,24,253,261,27,24,41
,279,21,245,245,27,24,41
,269,24,225,237,27,24,41
,253,23,219,221,27,24,41
,274,23,234,240,28,24,41
,280,22,262,241,27,24,41
,294,23,251,262,28,24,41
,278,23,242,243,30,24,41
,261,24,238,235,27,24,41
,257,23,230,227,27,24,41
,275,22,238,246,28,24,41
,294,22,250,260,26,24,41
,295,21,247,259,27,24,41
,275,23,238,240,26,24,41
,256,25,225,230,28,24,41
,265,22,233,235,27,24,41
,284,21,249,249,27,24,41
,299,23,259,255,28,24,41
,279,23,247,243,27,24,41
,256,23,238,223,26,24,41
,263,23,218,234,26,24,41
,267,23,229,237,26,24,41
,286,24,246,254,27,24,41
,286,21,249,254,26,24,41
,279,23,243,248,27,24,41
,268,23,228,230,26,24,41
,255,23,230,228,26,24,41
,276,23,240,241,26,24,41
,287,23,246,249,27,24,41
,291,23,254,251,27,24,41
,277,23,247,248,25,24,41
,264,21,236,232,28,24,41
,267,22,230,228,26,24,41
,277,22,238,245,27,24,41
,293,21,269,264,27,24,41
,279,23,246,247,27,24,41
,268,22,242,238,26,24,41
,269,23,232,230,26,24,41
,271,23,234,233,25,24,41
,285,23,245,245,27,24,41
,298,23,252,263,26,24,41
,280,21,247,247,28,24,41
,254,22,235,227,27,24,41
,262,23,232,230,28,24,41
,278,23,242,240,25,24,41
,289,23,255,251,26,24,41
,285,25,256,248,26,24,41
,267,22,240,234,26,24,41
,254,23,227,222,27,24,41
,269,23,238,234,27,24,41
,272,23,249,242,27,24,41
,291,23,251,249,27,24,41
,290,22,247,257,27,24,41
,275,23,236,243,26,24,41
,251,22,231,228,28,24,41
,278,23,235,239,27,24,41
,300,24,247,256,28,24,41
,291,23,259,259,28,24,41
,281,23,246,249,27,24,41
,265,23,227,236,28,24,41
,267,22,232,232,26,24,41
,266,23,239,239,27,24,41
,290,24,256,253,26,24,41
,284,23,249,256,27,24,41
,271,23,238,241,27,24,41
,251,23,227,225,27,24,41
,249,23,234,219,26,24,41
,276,23,245,248,28,24,41
,288,22,253,255,27,24,41
,285,23,248,256,26,24,41
,269,23,229,235,27,24,41
,255,24,227,229,26,24,41
,261,23,235,225,26,24,41
,296,21,250,255,26,24,41
,295,22,260,260,27,24,41
,278,22,245,246,27,24,41
,259,21,242,239,25,24,41
,259,24,214,232,27,24,41
,272,23,238,233,25,24,41
,283,23,254,252,27,24,41
,287,23,262,247,25,24,41
,276,23,245,245,27,24,41
,255,23,229,223,26,24,41
,253,23,226,223,26,24,41
,272,22,239,239,28,24,41
,282,23,252,249,27,24,41
,298,22,248,263,27,24,41
,276,23,246,244,26,24,41
,257,22,221,221,26,24,41
,278,22,223,235,27,24,41
,292,24,241,248,27,24,41
,283,22,262,254,26,24,41
,283,23,254,252,26,24,41
,273,23,227,242,26,24,41
,250,23,223,228,26,24,41
,270,22,233,235,27,24,41
,294,23,251,258,26,24,41
,297,23,256,260,27,24,41
,280,25,241,247,25,24,41
,265,22,240,237,26,24,41
,270,22,232,229,26,24,41
,278,23,243,242,28,24,41
,286,23,252,248,28,24,41
,291,23,252,258,25,24,41
,274,22,239,239,26,24,41
,261,22,220,229,28,24,41
,273,22,237,238,28,24,41
,283,22,243,245,27,24,41
,294,22,255,255,25,24,41
,284,22,253,250,27,24,41
,275,22,235,240,28,24,41
,266,22,220,235,26,24,41
,269,22,232,238,28,24,41
,281,24,255,250,27,24,41
,291,22,252,255,27,24,41
,279,23,243,248,27,24,41
,269,22,234,235,27,24,41
,267,23,220,238,27,24,41
,280,22,245,242,25,24,41
,288,22,263,253,27,24,41
,295,23,253,261,26,24,41
,268,22,235,237,28,24,41
,263,22,239,234,25,24,41
,260,24,239,216,26,24,41
,284,24,242,245,25,24,41
,292,23,264,258,26,24,41
,286,22,252,257,28,24,41
,270,23,235,231,28,24,41
,251,22,220,226,27,24,41
,271,22,224,233,25,24,41
,296,23,250,257,25,24,41
,297,22,259,261,28,24,41
,284,21,248,248,27,24,41
,270,24,232,233,26,24,41
,264,20,217,228,27,24,41
,276,23,238,242,26,24,41
,279,23,249,261,25,24,41
,299,23,254,260,25,24,41
,276,23,246,244,27,24,41
,262,22,227,233,27,24,41
,266,22,220,230,26,24,41
,277,22,243,243,26,24,41
,300,23,249,257,26,24,41
,288,22,252,255,28,24,41
,269,22,239,234,26,24,41
,259,23,229,230,27,24,41
,272,24,230,239,28,24,41
,292,23,256,260,27,24,41
,295,24,256,253,25,24,41
,281,22,249,247,27,24,41
,255,23,235,229,27,24,41
,256,23,221,226,25,24,41
,273,22,233,241,26,24,41
,287,21,252,258,25,24,41
,300,24,251,260,26,24,41
,282,24,242,245,27,24,41
,263,21,231,225,27,24,41
,263,22,224,229,28,24,41
,279,21,245,245,25,24,41
,298,23,247,256,26,24,41
,293,22,257,255,26,24,41
,272,22,240,244,29,24,41
,263,23,239,228,28,24,41
,269,23,232,232,26,24,41
,273,22,240,243,26,24,41
,290,22,253,252,26,24,41
,287,23,251,254,25,24,41
,277,21,234,239,27,24,41
,259,22,223,229,25,24,41
,275,22,238,238,27,24,41
,278,24,250,245,25,24,41
,294,23,255,254,26,24,41
,280,23,245,244,26,24,41
,265,23,229,228,26,24,41
,261,22,220,237,27,24,41
,272,22,244,241,26,24,41
,296,21,255,258,26,24,41
,285,22,267,253,25,24,41
,273,22,239,246,26,24,41
,265,24,232,226,26,24,41
,270,21,235,237,27,24,41
,285,23,241,248,28,24,41
,294,20,252,266,27,24,41
,293,22,246,256,27,24,41
,269,23,241,243,26,24,41
,255,24,233,225,25,24,41
,270,22,244,234,25,24,41
,284,21,250,246,26,24,41
,291,22,250,259,25,24,41
,284,22,246,248,26,24,41
,268,22,235,225,25,24,41
,258,24,232,227,27,24,41
,276,24,240,237,28,24,41
,299,22,251,258,25,24,41
,281,23,252,250,26,24,41
,277,24,241,241,25,24,41
,260,23,229,228,26,24,41
,272,24,230,228,24,24,41
,274,22,246,242,26,24,41
,302,23,251,256,26,24,41
,295,24,246,264,25,24,41
,274,23,231,240,26,24,41
,262,22,229,227,26,24,41
,264,24,241,232,25,24,41
,291,23,253,248,28,24,41
,297,23,254,263,28,24,41
,285,21,245,251,27,24,41
,253,22,231,230,26,24,41
,258,22,235,227,25,24,41
,268,22,236,236,25,24,41
,282,23,255,252,26,24,41
,286,23,255,251,26,24,41
,275,22,242,242,26,24,41
,268,23,227,236,26,24,41
,255,22,230,230,28,24,41
,280,21,241,245,26,24,41
,287,23,259,249,25,24,41
,288,22,246,246,26,24,41
,275,24,236,242,26,24,41
,257,22,232,226,27,24,41
,261,23,230,229,25,24,41
,283,21,246,245,26,24,41
,297,21,257,258,25,24,41
,281,22,248,248,26,24,41
,279,21,235,243,26,24,41
,255,21,219,222,27,24,41
,273,23,232,237,26,24,41
,290,23,255,258,26,24,41
,288,21,249,250,25,24,41
,277,24,245,245,26,24,41
,267,21,235,237,26,24,41
,272,22,223,230,25,24,41
,280,24,245,244,25,24,41
,285,23,256,254,25,24,41
,298,24,249,268,25,24,41
,273,22,242,240,25,24,41
,260,22,220,237,22,24,41
,252,23,236,219,26,24,41
,285,22,251,249,26,24,41
,293,23,257,257,26,24,41
,281,21,247,246,25,24,41
,273,21,237,240,26,24,41
,253,21,222,227,26,24,41
,265,22,238,236,27,24,41
,278,24,246,241,26,24,41
,294,23,254,264,27,24,41
,282,23,245,252,26,24,41
,267,21,242,236,28,24,41
,263,22,218,237,26,24,41
,277,21,244,246,26,24,41
,297,22,252,260,26,24,41
,288,22,252,253,26,24,41
,272,22,240,244,27,24,41
,259,22,233,225,26,24,41
,252,22,226,219,26,24,41
,277,23,247,242,26,24,41
,294,22,246,255,26,24,41
,287,21,255,253,28,24,41
,267,23,231,237,26,24,41
,252,24,218,224,25,24,41
,269,22,233,234,27,24,41
,288,23,242,245,25,24,41
,296,24,249,259,26,24,41
,280,23,248,244,26,24,41
,252,22,226,224,25,24,41
,262,24,228,228,25,24,41
,269,22,240,239,26,24,41
,283,22,255,250,26,24,41
,288,22,250,253,26,24,41
,277,24,244,244,25,24,41
,259,22,224,224,25,24,41
,264,22,220,233,26,24,41
,283,23,243,246,27,24,41
,287,23,257,247,26,24,41
,287,24,249,252,25,24,41
,259,22,235,228,26,24,41
,250,21,226,223,27,24,41
,273,23,237,239,25,24,41
,281,23,250,247,26,24,41
,283,22,258,260,25,24,41
,286,23,247,251,26,24,41
,275,24,233,243,25,24,41
,267,23,221,229,26,24,41
,273,23,235,239,25,24,41
,280,23,249,245,27,24,41
,302,24,250,266,28,24,41
,276,23,242,245,25,24,41
,259,21,221,223,26,24,41
,258,22,228,223,26,24,41
,281,23,247,242,26,24,41
,286,23,251,255,26,24,41
,295,21,253,261,28,24,41
,266,23,239,236,26,24,41
,260,23,232,230,26,24,41
,270,21,231,238,26,24,41
,289,24,243,250,25,24,41
,287,22,248,257,26,24,41
,282,23,255,251,27,24,41
,266,22,237,233,26,24,41
,262,22,230,221,26,24,41
,265,22,238,236,25,24,41
,295,21,241,254,26,24,41
,290,24,256,250,25,24,41
,280,23,245,247,26,24,41
,259,22,227,232,25,24,41
,255,23,218,226,25,24,41
,277,22,243,238,26,24,41
,289,22,258,254,27,24,41
,283,24,252,247,26,24,41
,272,22,237,240,26,24,41
,255,22,225,230,25,24,41
,268,22,217,237,27,24,41
,286,22,247,249,26,24,41
,294,23,260,251,26,24,41
,284,22,247,249,26,24,41
,260,22,246,231,25,24,41
,263,23,236,225,27,24,41
,271,22,238,238,27,24,41
,277,21,249,245,25,24,41
,295,22,260,256,25,24,41
,281,21,246,251,27,24,41
,264,21,221,233,27,24,41
,262,23,240,232,25,24,41
,278,23,237,239,25,24,41
,287,23,253,254,26,24,41
,292,21,247,259,26,24,41
,274,22,241,237,26,24,41
,276,22,223,236,26,24,41
,255,21,225,224,26,24,41
,289,22,244,250,26,24,41
,291,22,258,259,24,24,41
,285,22,250,256,28,24,41
,271,21,235,239,25,24,41
,262,22,226,225,25,24,41
,271,23,237,231,26,24,41
,285,23,247,249,26,24,41
,296,22,253,249,25,24,41
,286,23,247,251,26,24,41
,260,22,237,234,26,24,41
,264,21,222,232,27,24,41
,277,21,240,235,26,24,41
,283,23,255,240,25,24,41
,290,22,254,255,26,24,41
,278,22,242,244,26,24,41
,259,22,222,231,26,24,41
,274,23,222,235,26,24,41
,275,22,236,244,25,24,41
,293,22,253,264,24,24,41
,287,21,250,251,26,24,41
,260,22,229,233,24,24,41
,253,21,229,229,26,24,41
,270,23,232,236,27,24,41
,280,23,236,252,25,24,41
,297,22,258,256,26,24,41
,281,21,245,251,25,24,41
,263,23,232,224,25,24,41
,269,19,224,225,25,24,41
,274,23,240,240,26,24,41
,294,22,252,257,25,24,41
,287,22,247,256,26,24,41
,278,24,246,246,25,24,41
,260,24,225,226,26,24,41
,250,23,228,215,26,24,41
,280,22,242,242,23,24,41
,285,22,261,251,25,24,41
,294,23,246,253,24,24,41
,268,24,243,229,23,24,41
,261,23,230,228,26,24,41
,270,23,222,231,25,24,41
,291,22,247,253,26,24,41
,301,22,252,258,26,24,41
,281,23,247,252,26,24,41
,267,21,237,237,25,24,41
,260,22,240,229,25,24,41
,264,21,237,237,24,24,41
,294,23,245,260,25,24,41
,289,23,272,260,28,24,41
,278,21,245,245,27,24,41
,255,23,223,228,24,24,41
,262,23,237,222,25,24,41
,274,23,242,237,25,24,41
,291,24,245,254,25,24,41
,286,23,249,254,24,24,41
,271,22,242,243,25,24,41
,255,22,232,221,23,24,41
,261,21,219,238,25,24,41
,286,22,242,244,25,24,41
,291,22,260,263,25,24,41
,290,21,250,257,25,24,41
,257,22,240,234,25,24,41
,265,22,231,241,26,24,41
,271,23,231,235,25,24,41
,293,22,239,260,26,24,41
,285,21,258,258,26,24,41
,230,22,208,207,27,24,41
,261,24,226,222,27,24,41
,274,22,228,236,25,24,41
,282,23,242,242,26,24,41
,280,23,255,250,26,24,41
,287,22,253,253,26,24,41
,268,22,241,237,25,24,41
,261,23,221,228,24,24,41
,266,23,216,236,25,24,41
,287,21,242,249,26,24,41
,290,22,261,259,28,24,41
,282,22,264,245,24,24,41
,275,22,244,241,25,24,41
,255,24,234,230,26,24,41
,259,22,236,238,25,24,41
,288,23,255,247,25,24,41
,303,22,249,262,26,24,41
,283,21,251,249,26,24,41
,267,22,227,230,26,24,41
,264,22,228,228,26,24,41
,274,22,241,240,26,24,41
,291,22,250,253,25,24,41
,297,22,262,255,25,24,41
,276,23,242,246,25,24,41
,255,22,224,231,25,24,41
,272,21,235,231,25,24,41
,278,23,242,241,26,24,41
,283,19,247,251,28,24,41
,283,23,252,251,24,24,41
,271,22,229,235,27,24,41
,257,22,221,227,27,24,41
,270,21,239,233,25,24,41
,274,22,245,245,26,24,41
,288,23,265,253,24,24,41
,281,23,255,248,26,24,41
,276,21,226,235,26,24,41
,263,21,228,230,26,24,41
,268,24,238,238,26,24,41
,293,21,255,247,26,24,41
,295,22,257,255,25,24,41
,274,24,240,245,25,24,41
,263,21,224,234,28,24,41
,262,22,234,222,24,24,41
,278,23,243,238,27,24,41
,291,24,252,260,25,24,41
,286,22,252,246,25,24,41
,260,22,239,237,25,24,41
,252,21,230,231,26,24,41
,266,22,231,224,26,24,41
,287,21,256,253,25,24,41
,310,22,273,265,27,24,41
,294,24,256,256,24,24,41
,286,23,252,253,25,24,41
,268,24,240,228,25,24,41
,278,23,247,243,26,24,41
,302,24,270,260,25,24,41
,301,21,253,261,25,24,41
,285,21,253,254,26,24,41
,279,24,238,242,25,24,41
,280,22,239,246,25,24,41
,291,22,252,248,25,24,41
,301,22,256,262,25,24,41
,303,22,260,267,25,24,41
,283,22,249,251,25,24,41
,264,23,237,231,25,24,41
,285,22,246,246,23,24,41
,300,22,253,259,25,24,41
,301,23,271,271,25,24,41
,292,21,258,266,25,24,41
,289,22,231,241,26,24,41
,272,22,240,232,25,24,41
,284,22,248,242,25,24,41
,304,22,258,264,26,24,41
,313,22,271,273,24,24,41
,295,22,260,256,25,24,41
,269,22,246,241,24,24,41
,282,23,239,242,24,24,41
,295,22,252,246,25,24,41
,302,22,256,263,25,24,41
,296,22,266,265,24,24,41
,283,23,254,253,25,24,41
,270,22,241,240,24,24,41
,271,22,238,244,27,24,41
,291,22,255,261,27,24,41
,299,23,259,263,24,24,41
,301,23,260,263,24,24,41
,289,22,247,246,25,24,41
,270,22,238,237,24,24,41
,277,22,246,232,25,24,41
,294,24,254,258,25,24,41
,299,22,250,260,27,24,41
,279,22,248,243,25,24,41
,261,22,235,239,24,24,41
,253,22,237,218,26,24,41
,277,22,239,237,25,24,41
,291,22,254,255,25,24,41
,285,21,248,251,27,24,41
,271,23,240,239,25,24,41
,262,21,221,227,26,24,41
,262,22,237,229,25,24,41
,276,22,248,245,24,24,41
,299,22,256,264,26,24,41
,289,22,246,259,25,24,41
,267,22,231,232,26,24,41
,260,21,236,228,25,24,41
,265,22,234,242,25,24,41
,276,23,252,248,25,24,41
,306,19,252,256,26,24,41
,284,22,245,248,25,24,41
,268,22,234,233,25,24,41
,248,22,226,222,25,24,41
,282,22,240,242,25,24,41
,291,21,253,256,25,24,41
,283,22,264,255,25,24,41
,277,22,243,246,26,24,41
,260,21,227,230,26,24,41
,266,22,239,227,24,24,41
,283,22,245,247,25,24,41
,292,22,251,259,24,24,41
,284,21,251,252,25,24,41
,267,23,237,239,25,24,41
,252,24,224,222,25,24,41
,266,22,235,238,24,24,41
,279,24,247,251,25,24,41
,296,21,262,257,28,24,41
,286,23,247,250,24,24,41
,271,22,233,241,25,24,41
,269,22,229,233,26,24,41
,274,22,239,237,26,24,41
,300,22,253,255,25,24,41
,291,22,254,260,25,24,41
,276,23,243,240,25,24,41
,269,22,221,237,25,24,41
,262,22,240,229,25,24,41
,278,22,245,244,25,24,41
,294,22,252,259,25,24,41
,287,23,256,252,25,24,41
,269,21,243,240,26,24,41
,263,22,235,232,26,24,41
,275,23,239,240,24,24,41
,281,22,255,244,25,24,41
,301,21,249,259,25,24,41
,287,21,244,256,25,24,41
,267,22,232,228,25,24,41
,254,23,233,224,25,24,41
,266,23,246,238,24,24,41
,294,21,246,257,25,24,41
,304,22,260,271,25,24,41
,276,23,243,245,24,24,41
,246,22,230,219,26,24,41
,265,22,244,228,27,24,41
,278,23,243,244,24,24,41
,291,22,261,253,25,24,41
,288,22,246,254,25,24,41
,260,21,235,234,25,24,41
,256,23,222,221,25,24,41
,267,21,218,237,25,24,41
,283,23,255,244,24,24,41
,296,21,261,250,23,24,41
,281,22,242,248,26,24,41
,272,21,228,242,24,24,41
,249,21,222,224,23,24,41
,272,22,242,233,24,24,41
,286,22,246,251,25,24,41
,289,21,252,255,23,24,41
,278,22,246,248,25,24,41
,264,22,221,231,25,24,41
,267,21,233,228,24,24,41
,277,22,242,243,26,24,41
,292,21,253,257,25,24,41
,283,22,250,250,26,24,41
,278,21,237,240,25,24,41
,262,23,221,223,25,24,41
,258,22,236,224,25,24,41
,287,22,244,249,25,24,41
,292,22,248,253,27,24,41
,291,22,247,252,25,24,41
,266,24,235,239,25,24,41
,257,22,226,224,25,24,41
,279,21,238,238,26,24,41
,290,22,253,248,25,24,41
,299,22,259,261,25,24,41
,281,22,245,250,26,24,41
,268,22,239,227,25,24,41
,266,22,232,230,25,24,41
,277,22,236,235,25,24,41
,297,22,248,258,24,24,41
,297,21,261,258,25,24,41
,272,22,244,242,24,24,41
,265,22,233,230,25,24,41
,248,22,233,229,24,24,41
,278,23,247,244,24,24,41
,294,24,251,256,24,24,41
,292,23,247,258,25,24,41
,270,21,240,241,25,24,41
,249,23,223,223,25,24,41
,265,22,232,233,25,24,41
,282,19,245,250,26,24,41
,296,23,252,262,25,24,41
,282,22,246,247,25,24,41
,257,22,232,222,25,24,41
,260,22,236,231,26,24,41
,270,22,236,235,25,24,41
,280,24,247,257,25,24,41
,287,22,262,253,24,24,41
,278,22,244,243,24,24,41
,251,21,226,229,25,24,41
,262,22,243,235,26,24,41
,280,21,245,246,23,24,41
,292,22,241,259,26,24,41
,282,21,251,247,25,24,41
,269,22,238,238,25,24,41
,261,22,224,230,26,24,41
,263,22,231,231,25,24,41
,280,23,249,251,23,24,41
,299,22,266,265,24,24,41
,279,22,247,249,24,24,41
,262,23,238,236,25,24,41
,256,22,221,230,23,24,41
,272,21,238,240,25,24,41
,286,23,252,250,25,24,41
,285,22,262,252,24,24,41
,277,21,244,244,25,24,41
,254,22,236,226,26,24,41
,265,21,236,226,26,24,41
,284,22,244,239,25,24,41
,297,22,255,260,26,24,41
,286,21,249,252,25,24,41
,261,22,239,233,25,24,41
,261,22,232,233,25,24,41
,270,22,223,226,25,24,41
,282,22,243,243,24,24,41
,294,21,253,257,25,24,41
,280,22,251,247,26,24,41
,267,22,244,236,24,24,41
,263,23,228,227,24,24,41
,275,19,234,231,26,24,41
,284,24,243,246,25,24,41
,312,22,256,263,25,24,41
,278,23,241,244,24,24,41
,253,24,237,227,22,24,41
,262,24,239,231,25,24,41
,278,21,241,241,26,24,41
,293,22,253,253,23,24,41
,290,22,245,257,25,24,41
,272,22,239,242,25,24,41
,273,21,229,229,26,24,41
,256,22,231,221,24,24,41
,279,21,248,242,24,24,41
,283,23,264,254,25,24,41
,280,23,256,250,25,24,41
,252,21,234,232,26,24,41
,250,22,230,224,24,24,41
,273,22,240,235,26,24,41
,299,21,246,255,25,24,41
,289,21,249,256,26,24,41
,281,23,244,247,25,24,41
,264,22,231,232,24,24,41
,262,24,219,231,26,24,41
,274,22,238,238,25,24,41
,299,21,257,257,26,24,41
,287,22,259,246,24,24,41
,272,24,244,242,24,24,41
,261,23,230,230,24,24,41
,263,21,240,231,24,24,41
,281,22,252,245,26,24,41
,292,19,257,259,25,24,41
,287,22,256,255,25,24,41
,268,21,233,239,25,24,41
,259,22,231,229,23,24,41
,268,21,232,232,25,24,41
,297,22,250,258,25,24,41
,295,22,259,256,25,24,41
,283,22,246,246,25,24,41
,267,21,226,232,25,24,41
,261,24,224,236,25,24,41
,273,22,234,239,24,24,41
,290,23,249,249,25,24,41
,285,22,259,250,25,24,41
,272,22,244,240,24,24,41
,260,22,230,226,26,24,41
,259,22,229,223,25,24,41
,283,22,243,246,25,24,41
,291,21,248,261,25,24,41
,285,21,261,251,25,24,41
,274,22,225,237,24,24,41
,257,19,229,224,23,24,41
,268,21,235,229,24,24,41
,284,22,249,252,25,24,41
,285,21,253,260,26,24,41
,281,21,249,246,24,24,41
,272,22,231,242,25,24,41
,268,22,231,220,25,24,41
,272,21,238,237,24,24,41
,289,23,259,248,24,24,41
,291,22,248,252,25,24,41
,273,23,245,244,24,24,41
,253,23,225,216,24,24,41
,261,22,236,229,24,24,41
,283,22,239,249,25,24,41
,292,24,251,250,25,24,41
,293,22,250,260,25,24,41
,266,23,242,239,24,24,41
,255,22,229,231,25,24,41
,277,21,246,238,26,24,41
,288,22,249,251,24,24,41
,306,24,257,258,24,24,41
,283,22,255,250,24,24,41
,271,22,223,237,25,24,41
,270,23,218,233,25,24,41
,271,21,240,237,25,24,41
,290,19,249,256,25,24,41
,292,21,261,257,24,24,41
,279,22,245,248,25,24,41
,268,22,232,239,24,24,41
,271,22,233,239,25,24,41
,272,21,245,242,24,24,41
,290,19,259,250,25,24,41
,285,22,253,252,25,24,41
,273,22,245,236,25,24,41
,261,22,224,230,25,24,41
,270,21,221,235,26,24,41
,281,20,246,245,24,24,41
,302,21,254,262,27,24,41
,280,22,245,249,24,24,41
,255,22,236,226,24,24,41
,268,19,219,230,23,24,41
,274,21,232,239,24,24,41
,295,22,247,256,24,24,41
,286,22,262,257,24,24,41
,280,21,245,247,26,24,41
,260,21,233,229,24,24,41
,251,23,229,217,24,24,41
,281,22,242,241,23,24,41
,294,22,257,251,24,24,41
,289,22,245,249,25,24,41
,276,22,230,243,23,24,41
,254,22,226,229,25,24,41
,267,22,225,233,23,24,41
,286,21,241,248,24,24,41
,290,23,255,251,25,24,41
,285,22,249,245,25,24,41
,271,21,238,229,24,24,41
,261,22,225,230,24,24,41
,271,21,241,233,24,24,41
,294,23,247,250,24,24,41
,293,19,254,256,26,24,41
,279,21,241,243,24,24,41
,258,24,233,231,23,24,41
,262,21,211,231,26,24,41
,276,24,241,241,23,24,41
,295,22,263,255,25,24,41
,285,22,267,249,24,24,41
,267,21,235,238,25,24,41
,256,22,228,226,25,24,41
