UnRipe_fruit,TGS2620,TGS2610,TGS2602,MQ4,MQ5,temp,humid
pomegranate,130,44,119,119,46,22,32
pomegranate,129,42,120,118,47,22,32
pomegranate,107,41,112,102,47,22,32
pomegranate,114,42,120,112,47,22,32
pomegranate,130,44,121,114,46,22,32
pomegranate,106,43,92,107,48,22,32
pomegranate,132,41,115,123,48,22,32
pomegranate,131,46,129,119,46,22,32
pomegranate,126,43,113,116,49,22,32
pomegranate,117,42,99,114,48,22,32
pomegranate,118,43,113,115,48,22,32
pomegranate,121,43,112,112,47,22,32
pomegranate,122,42,114,116,47,22,32
pomegranate,119,42,114,108,47,22,32
pomegranate,101,43,103,89,47,22,32
pomegranate,107,42,100,100,47,22,32
pomegranate,100,42,94,94,48,22,32
pomegranate,112,45,91,103,46,22,32
pomegranate,111,41,112,104,48,22,32
pomegranate,125,43,116,121,48,22,32
pomegranate,119,43,116,119,46,22,32
pomegranate,119,42,103,106,48,22,32
apple,100,44,107,91,50,22,32
apple,106,43,101,98,47,22,32
apple,119,45,106,111,45,22,32
apple,116,43,115,111,50,22,32
apple,127,42,118,119,50,22,32
apple,129,44,124,116,47,22,32
apple,136,44,125,117,48,22,32
apple,124,43,114,111,47,22,32
apple,104,44,98,98,48,22,32
apple,116,45,103,99,48,22,32
apple,132,45,113,122,48,22,32
apple,123,43,113,113,46,22,32
apple,118,41,99,105,47,22,32
apple,133,43,113,123,48,22,32
apple,106,42,101,103,47,22,32
apple,130,43,113,113,47,22,32
apple,115,43,102,114,47,22,32
apple,130,44,117,117,47,22,32
apple,110,44,93,106,46,22,32
apple,125,43,117,110,47,22,32
apple,134,43,118,125,47,22,32
apple,125,42,118,112,47,22,32
apple,124,43,107,103,47,22,32
apple,118,42,99,103,47,22,32
apple,107,43,111,100,47,22,32
apple,115,43,105,105,48,22,32
apple,119,46,98,111,46,22,32
apple,117,43,101,112,47,22,32
apple,110,44,103,97,48,22,32
apple,109,43,108,96,47,22,32
apple,110,44,100,98,47,22,32
apple,116,44,111,108,48,22,32
apple,129,44,131,121,46,22,32
apple,137,45,124,129,47,22,32
apple,129,44,119,118,47,22,32
apple,115,45,118,108,45,22,32
apple,111,44,116,110,48,22,32
apple,109,43,106,108,47,22,32
apple,144,44,116,129,43,22,32
apple,129,44,120,120,47,22,32
apple,121,43,106,106,47,22,32
apple,136,44,127,122,46,22,32
apple,126,44,121,117,46,22,32
apple,115,43,102,101,47,22,32
apple,140,43,126,132,46,22,32
apple,118,44,117,115,46,22,32
apple,112,44,102,98,46,22,32
apple,131,44,118,118,47,22,32
apple,127,43,118,122,48,22,32
apple,108,44,94,105,45,22,32
apple,129,44,125,118,47,22,32
apple,129,44,119,123,47,22,32
apple,120,44,99,107,46,22,32
apple,142,44,129,129,47,22,32
apple,108,45,99,97,45,22,32
apple,127,46,120,117,45,22,32
apple,144,43,127,121,46,22,32
apple,144,45,130,128,48,22,32
apple,143,43,130,126,48,22,32
apple,121,46,117,109,45,22,32
apple,113,46,108,109,46,22,32
apple,106,44,97,107,47,22,32
apple,119,43,107,107,46,22,32
apple,130,46,122,120,49,22,32
apple,142,44,121,136,47,22,32
apple,130,45,114,119,46,22,32
apple,129,44,124,120,46,22,32
apple,133,44,118,118,45,22,32
apple,133,44,122,118,46,22,32
apple,122,46,108,112,47,22,32
apple,113,44,95,105,46,22,32
apple,117,43,107,103,45,22,32
apple,124,46,117,118,47,22,32
apple,145,46,127,132,45,22,32
apple,124,46,114,110,45,22,32
apple,117,43,103,109,46,22,32
apple,132,44,120,121,47,22,32
apple,127,44,128,113,46,22,32
apple,105,45,104,102,47,22,32
apple,128,46,112,118,46,22,32
apple,142,44,131,130,46,22,32
apple,116,43,103,108,47,22,32
apple,134,46,128,122,45,22,32
apple,127,46,122,116,45,22,32
apple,115,44,104,110,46,22,32
apple,127,45,120,120,44,22,32
apple,152,44,130,136,46,22,32
apple,129,46,116,116,46,22,32
apple,116,44,108,104,46,22,32
apple,111,44,111,106,46,22,32
apple,136,43,118,128,48,22,32
apple,138,46,127,122,46,22,32
apple,125,44,118,120,46,22,32
apple,121,45,108,110,46,22,32
apple,130,46,119,121,46,22,32
apple,136,44,117,125,46,22,32
apple,113,46,112,111,46,22,32
apple,127,45,132,121,47,22,32
apple,104,45,105,101,46,22,32
apple,146,46,125,126,46,22,32
apple,112,45,119,101,47,22,32
apple,125,45,121,113,46,22,32
apple,146,45,127,129,45,22,32
apple,114,45,113,105,43,22,32
apple,132,45,117,121,46,22,32
apple,125,45,114,111,45,22,32
apple,129,43,116,113,47,22,32
apple,137,46,126,123,45,22,32
apple,117,46,108,108,46,22,32
apple,144,44,129,133,46,22,32
apple,120,44,116,114,46,22,32
apple,139,44,118,124,45,22,32
apple,128,43,121,118,48,22,32
apple,127,44,134,122,45,22,32
apple,105,45,109,105,46,22,32
apple,145,45,138,128,46,22,32
apple,127,44,113,114,46,22,32
apple,110,45,109,110,46,22,32
apple,145,45,131,132,45,22,32
apple,102,46,116,93,47,22,32
apple,144,46,123,130,45,22,32
apple,130,46,113,118,43,22,32
apple,117,43,114,102,46,22,32
apple,145,45,127,127,46,22,32
apple,119,45,112,102,44,22,32
apple,142,44,130,137,43,22,32
apple,124,45,110,116,46,22,32
apple,139,43,135,125,43,22,32
apple,125,45,106,118,46,22,32
apple,134,44,120,123,46,22,32
apple,131,45,121,120,45,22,32
apple,126,45,111,115,46,22,32
apple,137,45,124,133,44,22,32
apple,122,46,103,113,44,22,32
apple,150,45,125,133,44,22,32
apple,132,44,123,125,45,22,32
apple,116,44,106,101,46,22,32
apple,132,44,120,117,46,22,32
apple,129,43,118,119,47,22,32
apple,120,43,103,115,44,22,32
apple,131,44,122,120,46,22,32
apple,138,45,121,117,46,22,32
apple,121,46,116,112,45,22,32
apple,137,45,117,123,45,22,32
apple,130,45,120,127,44,22,32
apple,126,45,118,121,44,22,32
apple,138,44,124,125,45,22,32
apple,128,46,117,116,43,22,32
apple,113,45,129,114,45,22,32
apple,148,44,127,133,46,22,32
apple,128,45,106,118,45,22,32
apple,136,45,123,121,44,22,32
apple,148,46,128,133,44,22,32
apple,118,45,109,113,47,22,32
apple,130,45,125,121,45,22,32
apple,139,47,124,134,44,22,32
apple,117,45,103,116,43,22,32
apple,148,44,134,130,46,22,32
apple,109,45,104,105,45,22,32
apple,138,46,122,129,45,22,32
apple,132,46,125,123,43,22,32
apple,126,47,122,103,45,22,32
apple,132,46,121,123,44,22,32
apple,139,45,126,131,45,22,32
apple,117,43,102,122,45,22,32
apple,141,46,131,134,45,22,32
apple,144,46,135,134,46,22,32
apple,115,45,102,112,45,22,32
apple,138,46,129,128,44,22,32
apple,129,45,126,118,45,22,32
apple,122,45,114,123,45,22,32
apple,130,46,122,123,45,22,32
apple,152,46,133,143,44,22,32
apple,130,44,109,120,45,22,32
apple,134,44,122,122,43,22,32
apple,144,45,129,132,44,22,32
apple,116,45,107,109,45,22,32
apple,158,46,132,143,44,22,32
apple,107,46,112,102,45,22,32
apple,149,45,132,131,45,22,32
apple,126,45,124,125,45,22,32
apple,118,46,107,114,46,22,32
apple,126,47,116,115,44,22,32
apple,151,46,134,136,45,22,32
apple,134,44,130,124,44,22,32
apple,131,45,117,125,46,22,32
apple,146,46,130,138,45,22,32
apple,116,47,110,124,45,22,32
apple,148,43,133,135,47,22,32
apple,133,45,129,127,45,22,32
apple,134,46,135,128,46,22,32
apple,124,46,113,119,46,22,32
apple,146,46,142,139,44,22,32
apple,131,45,124,121,46,22,32
apple,140,47,129,130,46,22,32
apple,147,45,136,132,45,22,32
apple,118,46,111,100,44,22,32
apple,145,48,139,133,44,22,32
apple,141,46,129,123,44,22,32
apple,115,45,126,122,45,22,32
apple,166,46,147,138,44,22,32
apple,124,46,125,121,46,22,32
apple,141,46,132,132,44,22,32
apple,155,45,137,137,44,22,32
apple,120,47,117,104,43,22,32
apple,144,46,127,131,43,22,32
apple,149,47,133,136,46,22,32
apple,148,45,129,132,44,22,32
apple,122,46,121,117,43,22,32
apple,158,47,134,148,44,22,32
apple,132,45,122,122,44,22,32
apple,132,46,129,116,44,22,32
apple,152,46,145,131,44,22,32
apple,118,46,112,113,43,22,32
apple,141,43,125,134,44,22,32
apple,149,45,133,134,44,22,32
apple,138,46,126,121,43,22,32
apple,132,44,115,116,46,22,32
apple,145,46,131,133,44,22,32
apple,163,46,140,134,46,22,32
apple,140,46,129,129,46,22,32
apple,132,46,121,120,44,22,32
apple,147,46,139,135,44,22,32
apple,150,48,143,135,43,22,32
apple,131,46,124,127,44,22,32
apple,133,45,123,112,44,22,32
apple,134,45,116,124,44,22,32
apple,130,46,117,121,44,22,32
apple,135,46,114,121,44,22,32
apple,122,46,123,126,44,22,32
apple,140,46,128,131,45,22,32
apple,150,48,154,142,44,22,32
apple,123,47,131,113,45,22,32
apple,145,47,134,134,43,22,32
apple,151,48,135,143,44,22,32
apple,133,47,118,122,42,22,32
apple,145,47,136,132,42,22,32
apple,143,47,133,131,44,22,32
apple,142,46,125,124,44,22,32
apple,135,46,135,127,44,22,32
apple,149,46,132,144,44,22,32
apple,127,46,126,122,46,22,32
apple,138,46,132,135,44,22,32
apple,153,46,142,137,43,22,32
apple,139,47,129,127,42,22,32
apple,142,46,117,123,43,22,32
apple,151,46,123,141,44,22,32
apple,149,47,139,140,44,22,32
apple,157,47,139,144,44,22,32
apple,136,47,118,122,44,22,32
apple,151,45,157,135,43,22,32
apple,130,45,119,121,44,22,32
apple,152,47,135,134,43,22,32
apple,151,48,111,131,43,22,32
apple,145,47,134,131,45,22,32
apple,157,46,143,142,46,22,32
apple,146,48,138,138,44,22,32
apple,128,47,114,130,45,22,32
apple,143,47,123,132,44,22,32
apple,160,48,136,146,42,22,32
apple,149,47,136,137,43,22,32
apple,141,47,125,118,44,22,32
apple,153,47,138,144,45,22,32
apple,129,47,133,126,43,22,32
apple,127,47,129,127,46,22,32
apple,158,48,144,141,43,22,32
apple,144,48,139,139,43,22,32
apple,150,47,131,134,43,22,32
apple,149,47,139,144,43,22,32
apple,149,47,142,137,41,22,32
apple,135,48,124,129,42,22,32
apple,162,47,143,149,43,22,32
apple,147,48,119,128,43,22,32
apple,139,46,135,132,44,22,32
apple,148,47,141,137,43,22,32
apple,146,46,138,137,43,22,32
apple,141,46,135,128,43,22,32
apple,159,50,138,150,44,22,32
apple,129,45,120,123,43,22,32
apple,160,47,151,145,44,22,32
apple,140,48,133,116,43,22,32
apple,145,47,127,132,43,22,32
apple,158,47,145,149,43,22,32
apple,134,47,120,127,42,22,32
apple,152,46,144,137,42,22,32
apple,153,47,140,142,42,22,32
apple,140,47,123,133,43,22,32
apple,154,47,131,133,43,22,32
apple,167,48,140,145,43,22,32
apple,149,47,126,125,43,22,32
apple,144,47,132,129,43,22,32
apple,155,48,151,138,42,22,32
apple,136,48,131,129,43,22,32
apple,154,48,136,134,44,22,32
apple,159,47,154,142,41,22,32
apple,152,48,130,133,42,22,32
apple,141,47,121,129,42,22,32
apple,139,49,134,109,42,22,32
apple,153,47,145,135,42,22,32
apple,161,47,142,149,42,22,32
apple,134,47,132,129,43,22,32
apple,144,48,130,128,41,22,32
apple,147,45,136,135,43,22,32
apple,157,47,153,145,42,22,32
apple,154,48,142,142,43,22,32
apple,138,47,126,127,43,22,32
apple,144,46,121,119,42,22,32
apple,150,48,142,135,42,22,32
apple,165,48,147,152,44,22,32
apple,151,47,141,135,42,22,32
apple,135,47,131,129,43,22,32
apple,152,48,143,140,43,22,32
apple,166,47,149,151,42,22,32
apple,153,45,124,133,41,22,32
apple,136,49,120,125,42,22,32
apple,152,48,146,132,43,22,32
apple,177,48,152,149,41,22,32
apple,154,49,148,142,42,22,32
apple,158,47,143,145,42,22,32
apple,142,50,141,136,41,22,32
apple,148,50,130,127,41,22,32
apple,150,48,136,127,41,22,32
apple,144,47,146,139,42,22,32
apple,172,48,151,142,41,22,32
apple,140,48,139,140,43,22,32
apple,128,50,126,124,43,22,32
apple,154,48,141,145,43,22,32
apple,170,49,148,155,42,22,32
apple,135,49,138,120,42,22,32
apple,145,48,135,134,42,22,32
apple,159,48,160,149,44,22,32
apple,138,48,129,132,42,22,32
apple,148,48,138,140,41,22,32
apple,167,49,146,156,42,22,32
apple,152,46,136,139,42,22,32
apple,142,46,132,128,41,22,32
apple,167,48,150,147,42,22,32
apple,148,48,135,134,43,22,32
apple,143,49,122,136,43,22,32
apple,171,48,144,157,42,22,32
apple,154,46,142,144,43,22,32
apple,127,48,114,128,43,22,32
apple,167,48,155,150,44,22,32
apple,139,47,111,138,42,22,32
apple,157,48,157,141,42,22,32
apple,142,48,125,130,42,22,32
apple,153,48,149,143,41,22,32
apple,136,48,124,127,42,22,32
apple,160,49,143,145,42,22,32
apple,161,48,148,154,44,22,32
apple,154,50,142,132,40,22,32
apple,150,50,128,128,42,22,32
apple,161,50,156,144,41,22,32
apple,152,47,145,140,39,22,32
apple,133,48,133,123,42,22,32
apple,134,49,130,116,43,22,32
apple,140,48,134,128,42,22,32
apple,150,47,137,135,42,22,32
apple,161,48,151,157,43,22,32
apple,155,48,138,141,42,22,32
apple,143,47,122,134,43,22,32
apple,172,48,147,155,42,22,32
apple,141,48,129,130,42,22,32
apple,159,47,141,145,42,22,32
apple,156,47,143,147,42,22,32
apple,133,47,135,126,43,22,32
apple,166,47,149,147,42,22,32
apple,141,48,121,131,42,22,32
apple,170,48,149,159,42,22,32
apple,145,49,131,129,42,22,32
apple,136,48,140,127,43,22,32
apple,165,50,146,153,41,22,32
apple,146,45,126,135,42,22,32
apple,144,48,135,132,44,22,32
apple,170,48,145,159,41,22,32
apple,163,48,141,155,42,22,32
apple,138,47,132,133,42,22,32
apple,148,50,134,131,41,22,32
apple,156,50,156,142,41,22,32
apple,143,47,130,130,42,22,32
apple,157,48,128,140,42,22,32
apple,168,49,150,139,41,22,32
apple,135,50,137,134,40,22,32
apple,160,47,139,133,42,22,32
apple,156,49,147,146,40,22,32
apple,135,49,136,123,41,22,32
apple,167,48,147,158,42,22,32
apple,139,48,144,125,41,22,32
apple,144,49,136,139,41,22,32
apple,165,50,147,150,40,22,32
apple,135,47,129,131,43,22,32
apple,164,49,159,149,42,22,32
apple,152,49,139,142,41,22,32
apple,142,47,120,113,41,22,32
apple,150,48,128,133,41,22,32
apple,155,48,150,143,41,22,32
apple,155,49,148,143,40,22,32
apple,139,48,128,126,42,22,32
apple,161,49,146,133,40,22,32
apple,156,50,143,149,41,22,32
apple,129,48,134,143,41,22,32
apple,130,48,108,122,41,22,32
apple,143,49,139,136,41,22,32
apple,161,49,147,149,41,22,32
apple,138,48,135,125,43,22,32
apple,164,50,140,151,42,22,32
apple,144,49,129,132,41,22,32
apple,150,49,137,134,42,22,32
apple,152,49,145,142,41,22,32
apple,148,47,134,128,40,22,32
apple,151,50,144,142,41,22,32
apple,163,49,146,151,41,22,32
apple,143,49,129,125,41,22,32
apple,162,48,145,150,40,22,32
apple,147,48,129,136,41,22,32
apple,153,48,140,144,41,22,32
apple,157,50,142,140,41,22,32
apple,132,50,117,129,41,22,32
apple,155,49,146,147,40,22,32
apple,145,49,130,136,42,22,32
apple,155,50,141,144,42,22,32
apple,147,49,136,132,41,22,32
apple,157,49,159,141,40,22,32
apple,134,49,130,130,41,22,32
apple,133,49,131,127,41,22,32
apple,134,49,124,128,39,22,32
apple,166,47,139,148,41,22,32
apple,158,49,145,145,40,22,32
apple,147,49,133,137,39,22,32
apple,134,51,114,120,41,22,32
apple,149,49,133,134,41,22,32
apple,159,48,153,142,41,22,32
apple,165,49,156,144,40,22,32
apple,150,51,142,142,42,22,32
apple,156,51,144,145,40,22,32
apple,164,47,145,144,41,22,32
apple,154,48,152,141,40,22,32
apple,136,49,128,143,39,22,32
apple,147,49,140,137,40,22,32
apple,169,49,143,157,41,22,32
apple,139,49,130,125,41,22,32
apple,158,50,143,145,40,22,32
apple,136,49,125,123,41,22,32
apple,168,47,145,152,40,22,32
apple,140,50,124,127,41,22,32
apple,160,51,147,149,41,22,32
apple,134,50,126,126,40,22,32
apple,148,49,145,133,39,22,32
apple,143,49,128,136,42,22,32
apple,158,50,139,149,40,22,32
apple,126,50,124,128,42,22,32
apple,158,49,142,146,39,22,32
apple,134,49,124,130,40,22,32
apple,136,49,129,126,40,22,32
apple,168,51,144,158,40,22,32
apple,154,50,133,134,41,22,32
apple,143,50,125,135,39,22,32
apple,143,49,131,128,40,22,32
apple,155,50,149,139,39,22,32
apple,152,52,146,134,40,22,32
apple,138,48,131,132,41,22,32
apple,135,50,139,126,39,22,32
apple,141,49,135,134,41,22,32
apple,147,49,129,140,41,22,32
apple,156,51,129,131,42,22,32
apple,133,49,128,118,40,22,32
apple,137,48,121,129,39,22,32
apple,141,49,108,128,40,22,32
apple,132,50,126,123,41,22,32
apple,136,50,129,127,40,22,32
apple,144,50,118,148,41,22,32
apple,136,48,123,127,42,22,32
apple,148,50,134,138,39,22,32
apple,154,50,145,140,37,22,32
apple,157,50,139,149,39,22,32
apple,152,51,141,144,40,22,32
apple,139,51,133,125,40,22,32
apple,156,50,151,139,41,22,32
apple,131,50,135,123,40,22,32
apple,159,52,142,153,40,22,32
apple,140,51,121,134,40,22,32
apple,160,49,156,148,40,22,32
apple,143,50,124,134,40,22,32
apple,157,49,151,146,40,22,32
apple,136,49,124,135,40,22,32
apple,150,51,131,140,41,22,32
apple,151,50,140,141,39,22,32
apple,151,52,140,135,40,22,32
apple,154,51,135,143,40,22,32
apple,143,50,136,134,41,22,32
apple,158,50,149,145,40,22,32
apple,147,50,126,140,40,22,32
apple,155,50,161,144,39,22,32
apple,136,51,132,113,40,22,32
apple,159,49,160,146,39,22,32
apple,140,49,119,136,40,22,32
apple,168,49,156,154,40,22,32
apple,140,49,129,128,39,22,32
apple,162,50,148,147,40,22,32
apple,114,49,123,112,42,22,32
apple,152,51,139,145,39,22,32
apple,158,50,149,147,39,22,32
apple,143,50,135,129,39,22,32
apple,123,49,126,124,40,22,32
apple,157,50,145,142,40,22,32
apple,157,51,138,136,40,22,32
apple,135,50,120,128,40,22,32
apple,167,50,151,152,41,22,32
apple,134,49,129,121,38,22,32
apple,160,51,152,152,39,22,32
apple,142,51,127,125,39,22,32
apple,168,50,142,140,40,22,32
apple,157,49,143,143,40,22,32
apple,128,49,133,123,41,22,32
apple,158,50,151,143,39,22,32
apple,153,50,136,140,39,22,32
apple,138,52,132,121,39,22,32
apple,167,50,151,154,40,22,32
apple,141,50,123,122,41,22,32
apple,148,49,137,137,40,22,32
apple,153,50,140,141,39,22,32
apple,155,49,139,140,39,22,32
apple,155,51,142,144,39,22,32
apple,130,51,128,118,39,22,32
apple,152,51,137,137,40,22,32
apple,163,51,152,152,39,22,32
apple,124,50,135,150,38,22,32
apple,138,52,118,127,37,22,32
apple,164,51,144,153,39,22,32
apple,136,49,135,120,40,22,32
apple,169,49,146,152,38,22,32
apple,131,51,136,129,39,22,32
apple,159,51,148,142,38,22,32
apple,146,50,122,142,40,22,32
apple,148,51,137,130,39,22,32
apple,163,49,159,150,42,22,32
apple,140,52,144,128,39,22,32
apple,142,50,114,134,41,22,32
apple,144,50,132,129,40,22,32
apple,146,52,132,134,39,22,32
apple,146,51,136,130,41,22,32
apple,148,49,135,133,40,22,32
apple,145,51,137,136,39,22,32
apple,166,50,153,153,41,22,32
apple,152,51,140,139,39,22,32
apple,140,51,121,125,40,22,32
apple,162,49,145,152,40,22,32
apple,141,50,123,142,39,22,32
apple,146,51,143,137,39,22,32
apple,154,50,147,144,39,22,32
apple,133,51,125,123,40,22,32
apple,143,51,130,132,41,22,32
apple,172,49,153,154,40,22,32
apple,149,50,139,142,40,22,32
apple,148,52,112,129,39,22,32
apple,150,52,142,141,37,22,32
apple,163,51,159,151,41,22,32
apple,152,52,120,133,38,22,32
apple,150,50,139,137,37,22,32
apple,150,50,134,144,39,22,32
apple,152,51,137,134,40,22,32
apple,136,52,125,135,41,22,32
apple,164,52,145,143,39,22,32
apple,151,51,139,138,39,22,32
apple,133,51,135,115,38,22,32
apple,157,51,143,153,42,22,32
apple,134,54,138,125,39,22,32
apple,145,51,126,132,40,22,32
apple,159,51,155,150,41,22,32
apple,142,53,135,129,37,22,32
apple,140,51,127,130,42,22,32
apple,163,53,140,149,39,22,32
apple,135,51,131,128,39,22,32
apple,166,51,145,153,39,22,32
apple,144,49,116,129,40,22,32
apple,161,51,156,147,41,22,32
apple,142,51,133,134,38,22,32
apple,146,52,134,138,39,22,32
apple,166,51,149,154,39,22,32
apple,136,52,128,123,40,22,32
apple,152,51,150,144,40,22,32
apple,158,51,145,147,38,22,32
apple,142,52,126,125,38,22,32
apple,157,50,136,142,39,22,32
apple,162,52,154,153,39,22,32
apple,152,51,144,142,40,22,32
apple,141,53,130,120,40,22,32
apple,141,51,114,127,39,22,32
apple,166,50,134,150,41,22,32
apple,165,51,144,146,41,22,32
apple,149,51,147,137,39,22,32
apple,137,52,133,129,38,22,32
apple,160,50,146,153,39,22,32
apple,152,50,120,133,40,22,32
apple,162,49,141,145,39,22,32
apple,123,51,125,134,39,22,32
apple,159,51,149,144,40,22,32
apple,136,52,128,133,39,22,32
apple,155,53,134,139,38,22,32
apple,162,54,147,146,37,22,32
